SubNetwork,ManagedElement,NE_Name,ldn,moId,userLabel,masterOperatorId,cellLocalId,duMeMoId,plmnIdList,refNRPhysicalCellDU,ldn_SSB,pci,ssbFrequency,ldn_InterRatHoA1A2,moId_InterRatHoA1A2,rsrpThresholdA1,rsrpThresholdA2,hysteresisA1,hysteresisA2,ldn_NRBlindRd,moId_NRBlindRd,rsrpThreshold,hysteresis,ldn_lteHO,moId_lteHO,refMeasObjEUTRA,refLTEFreqCovHo,lteFreqCovHoPrio,lteFreqBlindRedPrio,measBandWidth,refEutranFreqRelation,rdFreqPriority,refEutranFreq,frequency,freqBand,moId_LTEFreqCovHo,eventId,rsrpThreshold_lteHO,b2Thrd1Rsrp,CoverMobilityMeasCfg
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"GNBCUCPFunction=10500004,NRCellCU=6",6,徐州-云龙-徐重营销-CRNR-Z5H-2606-新工程兵LY,46000-10500004-6,6,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",209,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"GNBCUCPFunction=10500004,NRCellCU=3",3,徐州-云龙-徐重营销-CRNR-Z5H-2603-徐重营销LY,46000-10500004-3,3,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",194,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10499287,徐州-鼓楼-碧螺山庄-CRNR-Z5H,"GNBCUCPFunction=10499287,NRCellCU=2",2,徐州-鼓楼-碧螺山庄-CRNR-Z5H-2602-碧螺山庄LY,46000-10499287-2,2,10499287,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",738,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10499287,徐州-鼓楼-碧螺山庄-CRNR-Z5H,"GNBCUCPFunction=10499287,NRCellCU=4",4,徐州-鼓楼-碧螺山庄-CRNR-Z5H-2604-市区LT恩华药业西LY,46000-10499287-4,4,10499287,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",123,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10499287,徐州-鼓楼-碧螺山庄-CRNR-Z5H,"GNBCUCPFunction=10499287,NRCellCU=3",3,徐州-鼓楼-碧螺山庄-CRNR-Z5H-2603-碧螺山庄LY,46000-10499287-3,3,10499287,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",740,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10499287,徐州-鼓楼-碧螺山庄-CRNR-Z5H,"GNBCUCPFunction=10499287,NRCellCU=6",6,徐州-鼓楼-碧螺山庄-CRNR-Z5H-2606-市区LT恩华药业西LY,46000-10499287-6,6,10499287,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",125,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10499287,徐州-鼓楼-碧螺山庄-CRNR-Z5H,"GNBCUCPFunction=10499287,NRCellCU=1",1,徐州-鼓楼-碧螺山庄-CRNR-Z5H-2601-碧螺山庄LY,46000-10499287-1,1,10499287,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",739,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-01,10499287,徐州-鼓楼-碧螺山庄-CRNR-Z5H,"GNBCUCPFunction=10499287,NRCellCU=5",5,徐州-鼓楼-碧螺山庄-CRNR-Z5H-2605-市区LT恩华药业西LY,46000-10499287-5,5,10499287,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",124,2524.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=9",9,徐州-云龙-新工程兵700M-CRNR-Z5H-0709-楚岳山庄LY,46000-10534306-9,9,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=9","NRRadioInfrastructure=1,NRPhysicalCellDU=9,CellDefiningSSB=1",128,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=2",2,徐州-云龙-新工程兵700M-CRNR-Z5H-0702-新工程兵LY,46000-10534306-2,2,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",73,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=3",3,徐州-云龙-新工程兵700M-CRNR-Z5H-0703-新工程兵LY,46000-10534306-3,3,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",74,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=4",4,徐州-云龙-新工程兵700M-CRNR-Z5H-0704-上甸子村LY,46000-10534306-4,4,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",198,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=10",10,徐州-云龙-新工程兵700M-CRNR-Z5H-0710-徐重营销LY,46000-10534306-10,10,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=10","NRRadioInfrastructure=1,NRPhysicalCellDU=10,CellDefiningSSB=1",549,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=6",6,徐州-云龙-新工程兵700M-CRNR-Z5H-0706-上甸子村LY,46000-10534306-6,6,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",200,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=7",7,徐州-云龙-新工程兵700M-CRNR-Z5H-0707-楚岳山庄LY,46000-10534306-7,7,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=7","NRRadioInfrastructure=1,NRPhysicalCellDU=7,CellDefiningSSB=1",120,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=12",12,徐州-云龙-新工程兵700M-CRNR-Z5H-0712-徐重营销LY,46000-10534306-12,12,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",551,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=5",5,徐州-云龙-新工程兵700M-CRNR-Z5H-0705-上甸子村LY,46000-10534306-5,5,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",199,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=8",8,徐州-云龙-新工程兵700M-CRNR-Z5H-0708-楚岳山庄LY,46000-10534306-8,8,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=8","NRRadioInfrastructure=1,NRPhysicalCellDU=8,CellDefiningSSB=1",121,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=1",1,徐州-云龙-新工程兵700M-CRNR-Z5H-0701-新工程兵LY,46000-10534306-1,1,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",72,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10534306,徐州-云龙-新工程兵700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10534306,NRCellCU=11",11,徐州-云龙-新工程兵700M-CRNR-Z5H-0711-徐重营销LY,46000-10534306-11,11,10534306,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",550,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=15",15,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0715-徐钢LY,46000-10531892-15,15,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=15","NRRadioInfrastructure=1,NRPhysicalCellDU=15,CellDefiningSSB=1",50,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=18",18,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0718-杨庄邮政支局机房搬迁LY,46000-10531892-18,18,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=18","NRRadioInfrastructure=1,NRPhysicalCellDU=18,CellDefiningSSB=1",806,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=12",12,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0712-金山桥大厦LY,46000-10531892-12,12,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=12","NRRadioInfrastructure=1,NRPhysicalCellDU=12,CellDefiningSSB=1",125,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=4",4,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0704-LT恩华药业西LY,46000-10531892-4,4,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",27,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=1",1,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0701-杨庄西南LY,46000-10531892-1,1,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",4,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=25",25,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0725-碧螺山庄3号楼LY,46000-10531892-25,25,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=25","NRRadioInfrastructure=1,NRPhysicalCellDU=25,CellDefiningSSB=1",732,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=27",27,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0727-碧螺山庄3号楼LY,46000-10531892-27,27,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=27","NRRadioInfrastructure=1,NRPhysicalCellDU=27,CellDefiningSSB=1",734,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=10",10,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0710-金山桥大厦LY,46000-10531892-10,10,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=10","NRRadioInfrastructure=1,NRPhysicalCellDU=10,CellDefiningSSB=1",123,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=14",14,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0714-徐钢LY,46000-10531892-14,14,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=14","NRRadioInfrastructure=1,NRPhysicalCellDU=14,CellDefiningSSB=1",49,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=16",16,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0716-杨庄邮政支局机房搬迁LY,46000-10531892-16,16,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=16","NRRadioInfrastructure=1,NRPhysicalCellDU=16,CellDefiningSSB=1",804,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=22",22,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0722-仁慈医院东LY,46000-10531892-22,22,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=22","NRRadioInfrastructure=1,NRPhysicalCellDU=22,CellDefiningSSB=1",33,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=26",26,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0726-碧螺山庄3号楼LY,46000-10531892-26,26,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=26","NRRadioInfrastructure=1,NRPhysicalCellDU=26,CellDefiningSSB=1",733,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=3",3,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0703-杨庄西南LY,46000-10531892-3,3,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",5,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=11",11,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0711-金山桥大厦LY,46000-10531892-11,11,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=11","NRRadioInfrastructure=1,NRPhysicalCellDU=11,CellDefiningSSB=1",124,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=2",2,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0702-杨庄西南LY,46000-10531892-2,2,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",3,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=5",5,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0705-LT恩华药业西LY,46000-10531892-5,5,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",28,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=24",24,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0724-仁慈医院东LY,46000-10531892-24,24,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=24","NRRadioInfrastructure=1,NRPhysicalCellDU=24,CellDefiningSSB=1",35,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=6",6,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0706-LT恩华药业西LY,46000-10531892-6,6,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",29,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
CMCC-XZ-07,10531892,徐州-鼓楼-杨庄西南700M-CRNR-Z5H,"GNBCUCPFunction=460-00_10531892,NRCellCU=13",13,徐州-鼓楼-杨庄西南700M-CRNR-Z5H-0713-徐钢LY,46000-10531892-13,13,10531892,460-00,"NRRadioInfrastructure=1,NRPhysicalCellDU=13","NRRadioInfrastructure=1,NRPhysicalCellDU=13,CellDefiningSSB=1",48,763.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
