SubNetwork,ManagedElement,NE_Name,ldn,moId,userLabel,masterOperatorId,cellLocalId,duMeMoId,plmnIdList,refNRPhysicalCellDU,ldn_SSB,pci,ssbFrequency,qHyst,threshServingLowP,cellReselectionPriority,sNonIntraSearchSwitch,sNonIntraSearchP,cellReselectionSubPriority,ManagedElement_EUTRAReselection,moId_EUTRAReselection,refEutranFreqRelation,cellReselectionPriority_EUTRAReselection,qRxLevMin,threshXHigh,threshXLow,allowedMeasBandwidth,cellReselectionSubPriority_EUTRAReselection,refEutranFreq,frequency,freqBand
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=6",6,徐州-云龙-徐重营销-CRNR-Z5H-2606-新工程兵LY,46000-10500004-6,6,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",209,2524.95,4,6,5,enable,6.0,0.0,10500004,4,"GNBCUCPFunction=10500004,NRCellCU=6,EutranFreqRelation=4",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=1",1815.1,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=6",6,徐州-云龙-徐重营销-CRNR-Z5H-2606-新工程兵LY,46000-10500004-6,6,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",209,2524.95,4,6,5,enable,6.0,0.0,10500004,5,"GNBCUCPFunction=10500004,NRCellCU=6,EutranFreqRelation=5",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=6",2645.0,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=6",6,徐州-云龙-徐重营销-CRNR-Z5H-2606-新工程兵LY,46000-10500004-6,6,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",209,2524.95,4,6,5,enable,6.0,0.0,10500004,6,"GNBCUCPFunction=10500004,NRCellCU=6,EutranFreqRelation=6",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=5",2624.6,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=6",6,徐州-云龙-徐重营销-CRNR-Z5H-2606-新工程兵LY,46000-10500004-6,6,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",209,2524.95,4,6,5,enable,6.0,0.0,10500004,7,"GNBCUCPFunction=10500004,NRCellCU=6,EutranFreqRelation=7",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=4",2349.8,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=6",6,徐州-云龙-徐重营销-CRNR-Z5H-2606-新工程兵LY,46000-10500004-6,6,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=6","NRRadioInfrastructure=1,NRPhysicalCellDU=6,CellDefiningSSB=1",209,2524.95,4,6,5,enable,6.0,0.0,10500004,8,"GNBCUCPFunction=10500004,NRCellCU=6,EutranFreqRelation=8",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=3",2330.0,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,7,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=7",2,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=7",1895.0,39
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,6,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=6",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=6",2645.0,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,5,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=5",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=5",2624.6,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,4,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=4",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=4",2349.8,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,3,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=3",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=3",2330.0,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,2,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=2",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=2",1815.2,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,1,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=1",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=1",1815.1,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=2",2,徐州-云龙-徐重营销-CRNR-Z5H-2602-徐重营销LY,46000-10500004-2,2,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=2","NRRadioInfrastructure=1,NRPhysicalCellDU=2,CellDefiningSSB=1",193,2524.95,4,6,5,enable,6.0,0.0,10500004,8,"GNBCUCPFunction=10500004,NRCellCU=2,EutranFreqRelation=8",1,-62,6,9,mbw50,0,"GNBCUCPFunction=10500004,EutranFreq=8",939.0,8
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,1,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=1",1,-62,6,9,mbw50,0,"GNBCUCPFunction=10500004,EutranFreq=8",939.0,8
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,2,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=2",2,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=7",1895.0,39
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,3,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=3",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=2",1815.2,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,4,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=4",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=1",1815.1,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,5,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=5",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=6",2645.0,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,6,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=6",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=5",2624.6,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,7,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=7",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=4",2349.8,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=5",5,徐州-云龙-徐重营销-CRNR-Z5H-2605-新工程兵LY,46000-10500004-5,5,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=5","NRRadioInfrastructure=1,NRPhysicalCellDU=5,CellDefiningSSB=1",208,2524.95,4,6,5,enable,6.0,0.0,10500004,8,"GNBCUCPFunction=10500004,NRCellCU=5,EutranFreqRelation=8",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=3",2330.0,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,1,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=1",1,-62,6,9,mbw50,0,"GNBCUCPFunction=10500004,EutranFreq=8",939.0,8
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,2,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=2",2,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=7",1895.0,39
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,3,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=3",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=2",1815.2,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,4,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=4",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=1",1815.1,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,5,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=5",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=6",2645.0,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,6,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=6",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=5",2624.6,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,7,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=7",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=4",2349.8,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=4",4,徐州-云龙-徐重营销-CRNR-Z5H-2604-新工程兵LY,46000-10500004-4,4,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=4","NRRadioInfrastructure=1,NRPhysicalCellDU=4,CellDefiningSSB=1",207,2524.95,4,6,5,enable,6.0,0.0,10500004,8,"GNBCUCPFunction=10500004,NRCellCU=4,EutranFreqRelation=8",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=3",2330.0,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,8,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=8",1,-62,6,9,mbw50,0,"GNBCUCPFunction=10500004,EutranFreq=8",939.0,8
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,7,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=7",2,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=7",1895.0,39
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,6,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=6",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=6",2645.0,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,5,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=5",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=5",2624.6,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,4,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=4",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=4",2349.8,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,3,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=3",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=3",2330.0,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,2,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=2",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=2",1815.2,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=1",1,徐州-云龙-徐重营销-CRNR-Z5H-2601-徐重营销LY,46000-10500004-1,1,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=1","NRRadioInfrastructure=1,NRPhysicalCellDU=1,CellDefiningSSB=1",192,2524.95,4,6,5,enable,6.0,0.0,10500004,1,"GNBCUCPFunction=10500004,NRCellCU=1,EutranFreqRelation=1",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=1",1815.1,3
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=3",3,徐州-云龙-徐重营销-CRNR-Z5H-2603-徐重营销LY,46000-10500004-3,3,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",194,2524.95,4,6,5,enable,6.0,0.0,10500004,8,"GNBCUCPFunction=10500004,NRCellCU=3,EutranFreqRelation=8",1,-62,6,9,mbw50,0,"GNBCUCPFunction=10500004,EutranFreq=8",939.0,8
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=3",3,徐州-云龙-徐重营销-CRNR-Z5H-2603-徐重营销LY,46000-10500004-3,3,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",194,2524.95,4,6,5,enable,6.0,0.0,10500004,7,"GNBCUCPFunction=10500004,NRCellCU=3,EutranFreqRelation=7",2,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=7",1895.0,39
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=3",3,徐州-云龙-徐重营销-CRNR-Z5H-2603-徐重营销LY,46000-10500004-3,3,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",194,2524.95,4,6,5,enable,6.0,0.0,10500004,6,"GNBCUCPFunction=10500004,NRCellCU=3,EutranFreqRelation=6",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=6",2645.0,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=3",3,徐州-云龙-徐重营销-CRNR-Z5H-2603-徐重营销LY,46000-10500004-3,3,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",194,2524.95,4,6,5,enable,6.0,0.0,10500004,5,"GNBCUCPFunction=10500004,NRCellCU=3,EutranFreqRelation=5",1,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=5",2624.6,41
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=3",3,徐州-云龙-徐重营销-CRNR-Z5H-2603-徐重营销LY,46000-10500004-3,3,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",194,2524.95,4,6,5,enable,6.0,0.0,10500004,4,"GNBCUCPFunction=10500004,NRCellCU=3,EutranFreqRelation=4",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=4",2349.8,40
CMCC-XZ-01,10500004,徐州-云龙-徐重营销-CRNR-Z5H,"Ne=10500004,GNBCUCPFunction=10500004,NRCellCU=3",3,徐州-云龙-徐重营销-CRNR-Z5H-2603-徐重营销LY,46000-10500004-3,3,10500004,460-00;460-15,"NRRadioInfrastructure=1,NRPhysicalCellDU=3","NRRadioInfrastructure=1,NRPhysicalCellDU=3,CellDefiningSSB=1",194,2524.95,4,6,5,enable,6.0,0.0,10500004,3,"GNBCUCPFunction=10500004,NRCellCU=3,EutranFreqRelation=3",3,-62,6,9,mbw100,0,"GNBCUCPFunction=10500004,EutranFreq=3",2330.0,40
